age,job,marital,education,balance,housing,loan,month,campaign,previous
33.0,unemployed,married,secondary,1211.0,no,no,aug,1.0,0.0
37.0,admin.,married,secondary,96.0,no,no,aug,1.0,2.0
34.0,management,married,tertiary,0.0,yes,no,aug,1.0,2.0
44.0,admin.,single,secondary,1534.0,no,no,aug,1.0,2.0
42.0,services,single,secondary,3403.0,yes,no,aug,1.0,1.0
58.0,unemployed,married,secondary,687.0,yes,no,aug,1.0,2.0
34.0,technician,married,tertiary,7050.0,no,no,aug,1.0,0.0
55.0,entrepreneur,divorced,secondary,538.0,yes,no,aug,2.0,0.0
71.0,retired,married,primary,2600.0,no,no,aug,1.0,0.0
23.0,student,single,secondary,0.0,no,no,aug,1.0,7.0
60.0,management,single,tertiary,1034.0,yes,no,aug,3.0,0.0
18.0,student,single,unknown,108.0,no,no,aug,1.0,0.0
54.0,technician,married,secondary,10185.0,no,no,aug,1.0,2.0
59.0,retired,divorced,tertiary,3444.0,no,no,aug,1.0,2.0
32.0,self-employed,single,tertiary,1815.0,no,no,aug,1.0,2.0
61.0,self-employed,divorced,tertiary,11204.778501400662,no,no,aug,1.0,0.0
31.0,management,married,tertiary,10884.0,no,no,aug,3.0,2.0
42.0,blue-collar,married,primary,201.0,yes,no,aug,1.0,3.0
42.0,unemployed,married,unknown,190.0,no,no,aug,2.0,0.0
42.0,services,single,tertiary,94.0,yes,no,aug,2.0,4.0
70.0,housemaid,divorced,primary,1311.0,no,no,aug,1.0,0.0
57.0,technician,married,secondary,589.0,yes,no,aug,1.0,5.0
60.0,retired,married,secondary,1853.0,no,no,aug,1.0,0.0
53.0,blue-collar,divorced,primary,4401.0,no,no,aug,1.0,0.0
48.0,unemployed,divorced,secondary,201.0,no,no,aug,1.0,0.0
30.0,management,single,tertiary,533.0,no,no,aug,2.0,4.0
39.0,management,single,tertiary,3840.0,yes,no,aug,2.0,0.0
42.0,technician,married,secondary,994.0,yes,no,aug,1.0,5.0
26.0,admin.,single,secondary,96.0,no,no,aug,1.0,3.0
46.0,management,married,tertiary,1600.0,yes,yes,aug,1.0,0.0
40.0,admin.,single,secondary,100.0,yes,no,aug,1.0,1.0
39.0,admin.,married,secondary,260.0,yes,no,aug,2.0,2.0
58.0,self-employed,married,primary,1013.0,yes,no,aug,1.0,1.0
42.0,blue-collar,married,secondary,413.0,yes,no,aug,2.0,0.0
31.0,services,single,secondary,181.0,no,no,aug,1.0,1.0
21.0,student,single,secondary,123.0,no,no,aug,1.0,0.0
35.0,self-employed,single,tertiary,353.0,no,no,aug,1.0,0.0
50.0,technician,divorced,unknown,2794.0,no,no,aug,2.0,0.0
36.0,management,single,tertiary,3850.0,yes,no,aug,2.0,4.0
75.0,retired,married,primary,2970.0,no,no,aug,1.0,0.0
20.0,student,single,primary,6991.0,no,no,aug,2.0,0.0
57.0,admin.,single,secondary,2223.0,no,no,aug,1.0,0.0
41.0,management,married,tertiary,11204.778501400662,no,no,aug,2.0,1.0
59.0,technician,married,secondary,116.0,no,no,aug,4.0,3.0
36.0,management,married,tertiary,2987.0,yes,no,aug,1.0,0.0
18.0,student,single,primary,608.0,no,no,aug,1.0,0.0
34.0,management,single,tertiary,48.0,yes,no,aug,3.0,6.0
55.0,management,married,primary,113.0,no,no,aug,1.0,3.0
33.0,blue-collar,single,secondary,498.0,no,no,aug,2.0,1.0
43.0,technician,married,tertiary,2643.0,no,no,aug,3.0,5.0
34.0,services,married,secondary,1337.0,no,no,aug,2.0,1.0
35.0,services,married,unknown,618.0,no,no,aug,1.0,1.0
43.0,technician,single,secondary,451.0,no,no,aug,2.0,0.0
74.0,retired,married,primary,0.0,no,no,aug,2.0,0.0
45.0,unemployed,divorced,primary,11.0,no,no,aug,5.0,0.0
38.0,blue-collar,married,secondary,1165.0,yes,no,aug,3.0,7.7085785454572555
32.0,management,single,tertiary,2465.0,no,no,aug,1.0,0.0
29.0,admin.,single,tertiary,41.0,yes,no,aug,2.0,0.0
31.0,admin.,married,secondary,35.0,no,no,aug,2.0,1.0
50.0,services,married,secondary,3169.0,no,no,aug,1.0,1.0
44.0,technician,divorced,secondary,14.0,no,no,aug,1.0,0.0
23.0,student,single,secondary,431.0,no,no,aug,2.0,0.0
56.0,management,married,tertiary,616.0,no,no,aug,2.0,2.0
76.0,retired,married,primary,3324.0,no,no,aug,2.0,1.0
28.0,technician,single,secondary,113.0,no,no,aug,3.0,1.0
34.0,management,single,tertiary,11204.778501400662,no,no,aug,1.0,0.0
56.0,retired,married,primary,9367.0,no,no,aug,2.0,2.0
45.0,management,single,tertiary,2067.0,yes,no,aug,2.0,1.0
36.0,technician,single,secondary,376.0,no,no,aug,1.0,0.0
57.0,retired,single,tertiary,842.0,no,no,aug,3.0,0.0
49.0,technician,married,tertiary,1235.0,no,no,aug,3.0,0.0
49.0,management,married,tertiary,1.0,no,no,aug,2.0,4.0
37.0,management,married,tertiary,1276.0,no,no,aug,2.0,0.0
46.0,unemployed,single,tertiary,44.0,no,no,aug,1.0,0.0
26.0,admin.,single,secondary,255.0,no,no,aug,2.0,2.0
47.0,unemployed,married,secondary,926.0,no,no,aug,1.0,5.0
36.0,management,married,primary,1506.0,no,no,aug,3.0,0.0
37.0,student,single,unknown,444.0,no,no,aug,1.0,5.0
62.0,management,married,tertiary,557.0,no,no,aug,1.0,0.0
26.0,blue-collar,single,secondary,535.0,no,no,aug,1.0,0.0
45.0,management,married,tertiary,2671.0,no,no,aug,4.0,0.0
63.0,technician,married,secondary,896.0,yes,no,aug,2.0,0.0
25.0,management,single,tertiary,528.0,no,no,aug,1.0,0.0
60.0,retired,married,unknown,209.0,no,no,aug,3.0,1.0
44.0,management,married,tertiary,226.0,yes,no,aug,3.0,3.0
33.0,unemployed,single,tertiary,1974.0,no,no,aug,2.0,1.0
39.0,entrepreneur,married,tertiary,942.0,yes,no,aug,3.0,1.0
46.0,blue-collar,married,unknown,336.0,yes,no,aug,3.0,1.0
42.0,admin.,married,primary,-306.0,yes,no,aug,1.0,1.0
56.0,management,married,unknown,4623.0,no,no,aug,1.0,0.0
76.97205525627365,retired,married,secondary,276.0,no,no,aug,1.0,0.0
76.97205525627365,retired,married,tertiary,0.0,no,no,aug,1.0,0.0
36.0,services,single,tertiary,1189.0,no,no,aug,1.0,0.0
35.0,management,single,tertiary,431.0,no,no,aug,2.0,1.0
50.0,technician,married,secondary,2218.0,yes,no,aug,1.0,0.0
62.0,retired,married,secondary,1495.0,no,no,aug,1.0,1.0
26.0,management,single,tertiary,828.0,yes,no,aug,1.0,1.0
55.0,management,married,tertiary,11204.778501400662,no,no,aug,1.0,0.0
22.0,student,single,secondary,948.0,no,no,aug,1.0,2.0
30.0,student,single,secondary,48.0,no,no,aug,1.0,1.0
34.0,housemaid,married,tertiary,0.0,no,no,aug,1.0,2.0
31.0,management,married,tertiary,537.0,yes,no,aug,1.0,0.0
55.0,technician,married,secondary,1938.0,no,yes,aug,1.0,3.0
49.0,technician,single,secondary,9131.0,yes,no,aug,1.0,5.0
67.0,retired,divorced,tertiary,443.0,no,no,aug,1.0,0.0
43.0,admin.,married,secondary,132.0,no,no,aug,1.0,3.0
25.0,technician,single,tertiary,3411.0,no,no,aug,2.0,0.0
59.0,retired,divorced,secondary,1.0,no,no,aug,1.0,0.0
44.0,admin.,married,secondary,10905.0,no,no,aug,2.0,1.0
42.0,management,married,tertiary,976.0,no,no,aug,1.0,0.0
29.0,management,single,tertiary,2531.0,no,no,aug,1.0,0.0
32.0,management,married,tertiary,1270.0,no,no,aug,3.0,0.0
30.0,management,single,tertiary,5359.0,no,no,aug,1.0,2.0
38.0,technician,married,secondary,10596.0,no,no,aug,1.0,4.0
22.0,student,single,tertiary,691.0,no,no,aug,1.0,0.0
25.0,entrepreneur,single,tertiary,347.0,no,no,aug,1.0,0.0
34.0,self-employed,single,tertiary,9962.0,no,no,aug,1.0,0.0
27.0,technician,single,tertiary,11204.778501400662,no,no,aug,1.0,6.0
35.0,management,single,tertiary,1756.0,no,no,aug,1.0,0.0
45.0,housemaid,married,secondary,4068.0,no,no,aug,1.0,0.0
42.0,management,married,primary,5310.0,yes,no,aug,1.0,3.0
20.0,student,single,secondary,215.0,no,no,aug,4.0,1.0
60.0,admin.,married,secondary,106.0,no,no,aug,3.0,1.0
47.0,management,married,tertiary,0.0,no,yes,aug,1.0,0.0
25.0,student,single,secondary,469.0,no,no,aug,1.0,1.0
65.0,retired,married,secondary,2326.0,no,yes,aug,1.0,0.0
50.0,technician,married,secondary,3370.0,no,no,aug,2.0,2.0
22.0,student,single,secondary,144.0,no,no,aug,1.0,0.0
43.0,admin.,single,secondary,733.0,yes,no,aug,1.0,4.0
53.0,retired,divorced,tertiary,-309.0,yes,no,aug,2.0,2.0
71.0,retired,divorced,secondary,5584.0,no,no,aug,3.0,0.0
28.0,blue-collar,married,secondary,61.0,yes,no,aug,1.0,3.0
59.0,unemployed,married,secondary,1047.0,no,no,aug,1.0,3.0
29.0,management,single,tertiary,265.0,no,no,aug,2.0,1.0
51.0,technician,married,secondary,117.0,no,no,aug,2.0,4.0
48.0,housemaid,married,tertiary,5473.0,no,no,aug,2.0,0.0
37.0,blue-collar,married,primary,106.0,yes,no,aug,1.0,7.7085785454572555
37.0,technician,married,tertiary,127.0,yes,no,aug,1.0,1.0
64.0,retired,married,tertiary,380.0,no,no,aug,1.0,0.0
69.0,retired,married,secondary,0.0,no,no,aug,2.0,0.0
36.0,management,married,tertiary,255.0,no,no,aug,6.0,4.0
43.0,services,married,secondary,2145.0,no,no,aug,2.0,4.0
63.0,housemaid,married,primary,91.0,no,no,aug,3.0,0.0
70.0,retired,married,secondary,1853.0,no,no,aug,1.0,0.0
60.0,technician,single,primary,11204.778501400662,no,no,aug,1.0,0.0
76.97205525627365,retired,divorced,primary,0.0,no,no,aug,1.0,0.0
72.0,retired,married,secondary,1129.0,no,no,aug,1.0,0.0
60.0,retired,married,tertiary,108.0,no,no,aug,1.0,0.0
43.0,management,single,tertiary,1696.0,yes,no,aug,1.0,3.0
57.0,management,divorced,unknown,854.0,no,no,aug,4.0,1.0
28.0,management,single,tertiary,223.0,yes,no,aug,2.0,1.0
36.0,blue-collar,single,secondary,40.0,yes,no,aug,3.0,4.0
66.0,retired,married,secondary,2048.0,no,no,aug,1.0,0.0
33.0,technician,single,tertiary,3689.0,no,no,aug,3.0,0.0
36.0,technician,single,secondary,539.0,yes,no,aug,2.0,1.0
29.0,technician,single,secondary,590.0,no,no,aug,1.0,1.0
62.0,unemployed,married,secondary,780.0,no,no,aug,2.0,0.0
34.0,blue-collar,married,secondary,1464.0,yes,no,aug,3.0,5.0
29.0,unemployed,single,tertiary,1311.0,no,no,aug,1.0,0.0
30.0,management,married,tertiary,7.0,yes,no,aug,1.0,4.0
32.0,technician,married,tertiary,636.0,yes,no,aug,1.0,4.0
39.0,blue-collar,single,primary,11204.778501400662,no,no,aug,1.0,0.0
55.0,admin.,divorced,secondary,1872.0,no,no,aug,2.0,7.7085785454572555
36.0,management,single,tertiary,490.0,no,no,aug,8.0,1.0
27.0,student,single,tertiary,118.0,no,no,aug,3.0,1.0
45.0,management,married,tertiary,4119.0,yes,yes,aug,2.0,1.0
55.0,management,married,unknown,1504.0,yes,no,aug,3.0,2.0
52.0,blue-collar,married,secondary,2087.0,yes,no,aug,1.0,1.0
49.0,management,single,tertiary,5689.0,no,no,aug,1.0,3.0
30.0,blue-collar,married,primary,201.0,yes,no,aug,1.0,7.7085785454572555
39.0,management,married,tertiary,119.0,yes,no,sep,2.0,4.0
48.0,management,divorced,tertiary,11204.778501400662,yes,no,sep,1.0,5.0
36.0,management,married,tertiary,1113.0,no,no,sep,1.0,0.0
27.0,admin.,married,secondary,1596.0,no,no,sep,1.0,0.0
51.0,management,married,tertiary,2635.0,no,no,sep,1.0,2.0
48.0,technician,married,secondary,568.0,yes,no,sep,2.0,1.0
70.0,retired,married,secondary,2626.0,no,no,sep,2.0,0.0
63.0,retired,married,secondary,4752.0,no,no,sep,2.0,0.0
34.0,services,single,secondary,528.0,yes,no,sep,3.0,5.0
46.0,admin.,married,tertiary,2552.0,no,no,sep,1.0,7.7085785454572555
31.0,self-employed,single,tertiary,3343.0,no,no,sep,1.0,1.0
32.0,admin.,married,secondary,995.0,no,no,sep,1.0,2.0
40.0,unemployed,single,tertiary,7968.0,no,no,sep,1.0,1.0
30.0,admin.,single,secondary,0.0,no,no,sep,3.0,0.0
55.0,management,married,primary,2587.0,no,no,sep,2.0,2.0
57.0,management,divorced,tertiary,6468.0,yes,no,sep,1.0,4.0
59.0,admin.,single,secondary,4744.0,no,no,sep,1.0,0.0
26.0,technician,single,secondary,1231.0,yes,no,sep,1.0,7.0
73.0,retired,married,unknown,3443.0,no,no,sep,3.0,0.0
30.0,admin.,single,secondary,2568.0,no,no,sep,1.0,4.0
64.0,retired,married,tertiary,1644.0,no,no,sep,4.0,0.0
36.0,technician,married,tertiary,1354.0,no,no,sep,3.0,2.0
55.0,admin.,married,secondary,602.0,no,no,sep,1.0,5.0
63.0,retired,married,tertiary,1795.0,no,no,sep,1.0,0.0
52.0,technician,married,secondary,0.0,yes,no,sep,1.0,1.0
34.0,management,single,tertiary,268.0,no,no,sep,1.0,0.0
36.0,services,married,secondary,52.0,yes,no,sep,1.0,6.0
31.0,management,single,tertiary,924.0,no,no,sep,1.0,3.0
47.0,retired,single,primary,3033.0,no,no,sep,1.0,0.0
50.0,admin.,married,tertiary,6574.0,no,no,sep,1.0,3.0
70.0,retired,divorced,secondary,0.0,no,no,sep,1.0,0.0
18.0,student,single,unknown,108.0,no,no,sep,1.0,0.0
33.0,self-employed,married,secondary,409.0,no,no,sep,1.0,4.0
24.0,technician,single,secondary,726.0,no,no,sep,2.0,0.0
25.0,admin.,single,secondary,1871.0,no,no,sep,1.0,1.0
26.0,management,single,tertiary,1094.0,yes,no,sep,1.0,0.0
32.0,management,single,tertiary,2915.0,no,no,sep,1.0,2.0
25.0,student,single,unknown,480.0,no,no,sep,1.0,0.0
58.0,management,married,tertiary,1227.0,no,no,sep,2.0,1.0
42.0,management,married,tertiary,1205.0,no,no,sep,2.0,0.0
30.0,blue-collar,single,secondary,161.0,no,yes,sep,3.0,0.0
76.0,retired,divorced,primary,802.0,no,no,sep,5.0,0.0
76.97205525627365,retired,married,secondary,723.0,no,no,sep,1.0,3.0
70.0,retired,married,primary,6538.0,no,no,sep,1.0,0.0
30.0,management,single,tertiary,147.0,no,no,sep,1.0,1.0
60.0,retired,married,secondary,0.0,no,no,sep,1.0,0.0
51.0,unemployed,married,secondary,1416.0,no,no,sep,1.0,0.0
71.0,retired,married,tertiary,11204.778501400662,yes,no,sep,1.0,0.0
31.0,management,single,tertiary,11204.778501400662,no,no,sep,1.0,1.0
32.0,admin.,single,secondary,555.0,yes,no,sep,1.0,0.0
34.0,management,married,tertiary,158.0,no,no,sep,2.0,4.0
28.0,admin.,single,secondary,261.0,yes,yes,sep,2.0,4.0
45.0,management,married,tertiary,786.0,no,no,sep,3.0,0.0
53.0,entrepreneur,married,primary,27.0,yes,no,sep,3.0,0.0
38.0,unknown,single,tertiary,0.0,no,no,sep,3.0,3.0
56.0,admin.,single,secondary,2815.0,yes,no,sep,1.0,0.0
42.0,technician,married,secondary,3082.0,no,no,sep,1.0,0.0
47.0,technician,married,secondary,1233.0,yes,no,sep,1.0,2.0
73.0,retired,married,unknown,739.0,no,no,sep,1.0,0.0
46.0,blue-collar,married,secondary,640.0,yes,no,sep,2.0,2.0
73.0,retired,married,tertiary,1843.0,no,no,sep,2.0,0.0
28.0,blue-collar,single,secondary,322.0,no,no,sep,2.0,3.0
46.0,management,married,tertiary,7331.0,no,no,sep,4.0,2.0
74.0,retired,married,primary,1765.0,no,no,sep,2.0,0.0
71.0,retired,divorced,tertiary,1236.0,yes,no,sep,4.0,0.0
41.0,admin.,divorced,secondary,6046.0,yes,yes,sep,2.0,0.0
73.0,retired,married,primary,934.0,no,no,sep,5.0,0.0
47.0,technician,divorced,secondary,1013.0,no,no,sep,1.0,3.0
49.0,technician,divorced,tertiary,596.0,yes,no,sep,1.0,0.0
40.0,admin.,married,secondary,4775.0,no,no,sep,1.0,0.0
57.0,blue-collar,married,primary,3109.0,no,no,sep,2.0,2.0
50.0,housemaid,married,secondary,388.0,no,no,sep,2.0,4.0
34.0,blue-collar,married,secondary,262.0,no,no,sep,2.0,1.0
56.0,services,married,secondary,654.0,no,no,sep,1.0,0.0
32.0,technician,single,tertiary,1855.0,no,no,sep,2.0,1.0
50.0,management,divorced,tertiary,810.0,no,no,sep,1.0,3.0
54.0,unemployed,divorced,secondary,1664.0,no,no,sep,1.0,3.0
26.0,management,single,tertiary,362.0,no,no,sep,1.0,2.0
40.0,technician,married,tertiary,1293.0,no,no,sep,3.0,2.0
29.0,management,single,tertiary,874.0,yes,no,sep,1.0,1.0
52.0,housemaid,married,primary,10943.0,no,no,sep,1.0,0.0
38.0,technician,married,secondary,4539.0,no,no,sep,1.0,0.0
46.0,management,married,tertiary,2817.0,no,no,sep,1.0,0.0
26.0,management,single,tertiary,1646.0,no,no,sep,5.0,0.0
25.0,management,single,tertiary,808.0,no,no,sep,2.0,2.0
70.0,retired,married,tertiary,44.0,no,no,sep,2.0,2.0
76.97205525627365,retired,married,primary,425.0,no,no,sep,1.0,2.0
43.0,management,divorced,tertiary,2367.0,no,no,sep,1.0,3.0
45.0,blue-collar,married,secondary,10252.0,no,no,sep,1.0,2.0
37.0,admin.,single,tertiary,1000.0,yes,no,sep,1.0,2.0
71.0,retired,divorced,secondary,4380.0,no,no,sep,1.0,0.0
27.0,management,single,tertiary,11204.778501400662,no,no,sep,1.0,1.0
47.0,admin.,married,secondary,2601.0,no,no,sep,1.0,0.0
42.0,management,divorced,tertiary,238.0,no,no,sep,1.0,0.0
76.97205525627365,retired,divorced,secondary,0.0,no,no,sep,1.0,0.0
61.0,management,married,tertiary,3371.0,no,no,sep,2.0,0.0
57.0,management,married,tertiary,10583.0,no,no,sep,3.0,3.0
34.0,management,married,tertiary,16.0,yes,no,sep,1.0,1.0
40.0,blue-collar,married,secondary,1451.0,no,no,sep,1.0,1.0
76.97205525627365,entrepreneur,married,secondary,0.0,no,no,sep,2.0,0.0
26.0,student,single,secondary,132.0,no,no,oct,1.0,1.0
37.0,technician,married,unknown,189.0,no,no,oct,1.0,2.0
47.0,management,married,tertiary,288.0,no,no,oct,1.0,0.0
37.0,management,single,tertiary,1027.0,yes,no,oct,1.0,1.0
28.0,management,single,tertiary,6784.0,no,no,oct,1.0,3.0
54.0,management,married,tertiary,1464.0,no,no,oct,2.0,1.0
54.0,management,married,tertiary,8295.0,no,no,oct,2.0,1.0
61.0,retired,married,secondary,2917.0,no,no,oct,1.0,0.0
30.0,technician,single,secondary,158.0,no,no,oct,1.0,0.0
60.0,retired,married,primary,1588.0,no,no,oct,1.0,0.0
44.0,management,married,unknown,282.0,no,no,oct,3.0,0.0
33.0,management,single,tertiary,5437.0,no,no,oct,1.0,3.0
25.0,admin.,single,tertiary,1185.0,no,no,oct,1.0,1.0
54.0,unknown,married,unknown,895.0,no,no,oct,1.0,0.0
24.0,blue-collar,single,secondary,1857.0,yes,no,oct,1.0,5.0
36.0,technician,married,tertiary,4596.0,yes,no,oct,2.0,2.0
58.0,retired,married,primary,565.0,no,no,oct,1.0,1.0
33.0,management,single,tertiary,1781.0,no,no,oct,2.0,1.0
27.0,admin.,married,secondary,3415.0,no,no,oct,3.0,1.0
60.0,admin.,divorced,secondary,11204.778501400662,no,no,oct,1.0,1.0
56.0,unemployed,married,secondary,12.0,no,no,oct,3.0,1.0
25.0,technician,single,secondary,139.0,no,yes,oct,1.0,0.0
21.0,student,single,secondary,2488.0,no,no,oct,1.0,0.0
73.0,retired,divorced,secondary,7111.0,yes,no,oct,1.0,0.0
67.0,management,divorced,tertiary,361.0,no,no,oct,2.0,0.0
51.0,entrepreneur,divorced,tertiary,2109.0,no,no,oct,2.0,0.0
48.0,management,married,tertiary,1093.0,yes,yes,oct,2.0,0.0
35.0,management,single,tertiary,2646.0,no,no,oct,1.0,1.0
61.0,self-employed,divorced,tertiary,6.0,yes,no,oct,1.0,2.0
35.0,technician,single,tertiary,670.0,no,no,oct,2.0,0.0
36.0,admin.,divorced,secondary,592.0,no,no,oct,2.0,5.0
76.97205525627365,retired,single,primary,1965.0,no,no,oct,3.0,0.0
50.0,management,married,primary,313.0,no,no,oct,1.0,0.0
66.0,housemaid,married,primary,40.0,no,no,oct,2.0,0.0
58.0,technician,married,primary,4198.0,no,no,oct,5.0,5.0
30.0,management,single,tertiary,536.0,no,no,oct,1.0,1.0
54.0,blue-collar,married,primary,1311.0,no,no,oct,3.0,3.0
26.0,admin.,single,secondary,766.0,no,no,oct,2.0,0.0
43.0,services,married,primary,2557.0,yes,no,oct,3.0,5.0
40.0,unemployed,single,tertiary,79.0,no,no,oct,1.0,1.0
57.0,management,married,tertiary,1318.0,no,no,oct,1.0,2.0
75.0,retired,married,secondary,3771.0,no,no,oct,1.0,1.0
76.97205525627365,retired,married,tertiary,0.0,no,no,oct,1.0,1.0
31.0,management,married,tertiary,6138.0,no,no,oct,2.0,5.0
22.0,services,single,secondary,129.0,no,no,oct,1.0,0.0
50.0,management,married,tertiary,469.0,no,no,oct,1.0,1.0
27.0,management,married,tertiary,893.0,no,no,oct,2.0,0.0
73.0,retired,married,unknown,519.0,no,no,oct,1.0,1.0
37.0,services,married,secondary,4017.0,no,no,oct,1.0,0.0
44.0,technician,single,tertiary,643.0,no,no,oct,1.0,3.0
40.0,technician,married,secondary,2338.0,no,no,oct,2.0,0.0
61.0,management,married,tertiary,0.0,no,no,oct,2.0,0.0
61.0,technician,divorced,secondary,6481.0,no,no,oct,1.0,0.0
47.0,blue-collar,married,secondary,820.0,no,no,oct,1.0,0.0
47.0,services,single,unknown,1784.0,no,no,oct,2.0,0.0
76.0,housemaid,divorced,primary,1411.0,no,no,oct,2.0,3.0
30.0,student,single,tertiary,7529.0,no,no,oct,1.0,0.0
39.0,technician,married,tertiary,206.0,no,no,oct,2.0,2.0
72.0,retired,married,primary,1388.0,no,no,oct,1.0,0.0
76.97205525627365,retired,married,unknown,1807.0,no,no,oct,1.0,0.0
36.0,technician,married,secondary,480.0,no,no,oct,1.0,0.0
65.0,retired,married,secondary,571.0,yes,no,oct,1.0,2.0
54.0,technician,married,secondary,3994.0,no,yes,oct,2.0,2.0
46.0,admin.,single,secondary,1693.0,yes,no,oct,1.0,0.0
28.0,management,single,tertiary,80.0,no,no,oct,2.0,2.0
61.0,management,married,tertiary,267.0,no,no,oct,3.0,1.0
53.0,housemaid,married,primary,2581.0,no,no,oct,1.0,1.0
27.0,student,single,tertiary,1134.0,no,no,oct,1.0,4.0
55.0,unemployed,divorced,secondary,309.0,no,no,oct,2.0,1.0
33.0,management,single,tertiary,6807.0,no,no,oct,2.0,1.0
76.97205525627365,retired,divorced,primary,6746.0,no,no,oct,1.0,0.0
57.0,management,married,tertiary,375.0,no,no,oct,1.0,0.0
33.0,self-employed,single,tertiary,658.0,yes,no,oct,1.0,1.0
51.0,technician,married,secondary,371.0,yes,yes,oct,1.0,0.0
76.0,retired,divorced,primary,2693.0,no,no,oct,2.0,0.0
19.0,student,single,secondary,329.0,no,no,oct,2.0,0.0
33.0,admin.,married,tertiary,79.0,yes,no,oct,2.0,2.0
55.0,management,divorced,tertiary,0.0,no,no,oct,5.0,0.0
31.0,blue-collar,single,unknown,6281.0,no,no,oct,1.0,3.0
76.97205525627365,retired,married,unknown,775.0,no,no,oct,3.0,0.0
30.0,technician,single,tertiary,411.0,no,no,oct,3.0,2.0
68.0,retired,single,tertiary,2144.0,no,no,oct,1.0,2.0
41.0,technician,single,tertiary,431.0,no,no,oct,1.0,2.0
29.0,self-employed,married,secondary,123.0,no,yes,oct,1.0,3.0
27.0,blue-collar,single,secondary,3792.0,no,no,oct,1.0,2.0
76.97205525627365,retired,married,unknown,4807.0,no,no,oct,4.0,0.0
76.97205525627365,retired,married,primary,8603.0,no,no,oct,3.0,1.0
29.0,technician,single,tertiary,2178.0,no,no,oct,2.0,1.0
76.0,retired,married,tertiary,2991.0,no,no,oct,1.0,1.0
38.0,management,married,tertiary,4174.0,no,no,oct,2.0,5.0
60.0,technician,married,secondary,10925.0,no,no,oct,3.0,1.0
33.0,services,divorced,secondary,2411.0,yes,no,oct,1.0,1.0
43.0,blue-collar,married,secondary,11204.778501400662,no,no,oct,1.0,0.0
61.0,retired,married,secondary,86.0,no,no,oct,1.0,0.0
43.0,technician,single,unknown,11115.0,no,no,oct,1.0,2.0
57.0,management,married,primary,6900.0,no,no,oct,4.0,2.0
33.0,management,married,tertiary,5878.0,no,no,oct,1.0,2.0
76.97205525627365,management,married,unknown,1780.0,yes,no,oct,2.0,3.0
